,Country,City,Year,AverageTemperature,AverageTemperatureUncertainty,Year_Date,City_Country
0,Afghanistan,Baglan,1900,10.393333333333334,0.6866666666666669,1905.5,"Afghanistan, Baglan"
1,Afghanistan,Baglan,1910,10.670833333333333,0.7908333333333328,1915.5,"Afghanistan, Baglan"
2,Afghanistan,Baglan,1920,10.520833333333332,0.7124999999999996,1925.5,"Afghanistan, Baglan"
3,Afghanistan,Baglan,1930,10.624166666666667,0.6125,1935.5,"Afghanistan, Baglan"
4,Afghanistan,Baglan,1940,11.065833333333336,0.5541666666666665,1945.5,"Afghanistan, Baglan"
5,Afghanistan,Baglan,1950,10.9375,0.6183333333333333,1955.5,"Afghanistan, Baglan"
6,Afghanistan,Baglan,1960,10.814166666666669,0.5658333333333336,1965.5,"Afghanistan, Baglan"
7,Afghanistan,Baglan,1970,10.918333333333328,0.6133333333333333,1975.5,"Afghanistan, Baglan"
8,Afghanistan,Baglan,1980,11.498333333333333,0.5641666666666667,1985.5,"Afghanistan, Baglan"
9,Afghanistan,Baglan,1990,11.587499999999997,0.6466666666666667,1995.5,"Afghanistan, Baglan"
10,Afghanistan,Baglan,2000,12.087499999999999,0.6141666666666666,2005.5,"Afghanistan, Baglan"
11,Afghanistan,Baglan,2010,11.993939393939394,0.7060606060606059,2011.909090909091,"Afghanistan, Baglan"
12,Afghanistan,Gardez,1900,16.861666666666668,0.7291666666666669,1905.5,"Afghanistan, Gardez"
13,Afghanistan,Gardez,1910,17.03916666666667,0.6975,1915.5,"Afghanistan, Gardez"
14,Afghanistan,Gardez,1920,16.972499999999997,0.6708333333333337,1925.5,"Afghanistan, Gardez"
15,Afghanistan,Gardez,1930,17.10916666666666,0.4649999999999999,1935.5,"Afghanistan, Gardez"
16,Afghanistan,Gardez,1940,17.5425,0.38333333333333336,1945.5,"Afghanistan, Gardez"
17,Afghanistan,Gardez,1950,17.39,0.47000000000000014,1955.5,"Afghanistan, Gardez"
18,Afghanistan,Gardez,1960,17.175000000000004,0.4566666666666665,1965.5,"Afghanistan, Gardez"
19,Afghanistan,Gardez,1970,17.2275,0.5383333333333333,1975.5,"Afghanistan, Gardez"
20,Afghanistan,Gardez,1980,17.82166666666667,0.5325,1985.5,"Afghanistan, Gardez"
21,Afghanistan,Gardez,1990,17.925,0.7183333333333333,1995.5,"Afghanistan, Gardez"
22,Afghanistan,Gardez,2000,18.365833333333327,0.6200000000000003,2005.5,"Afghanistan, Gardez"
23,Afghanistan,Gardez,2010,18.236363636363638,0.6090909090909091,2011.909090909091,"Afghanistan, Gardez"
24,Afghanistan,Gazni,1900,9.970833333333333,0.7300000000000001,1905.5,"Afghanistan, Gazni"
25,Afghanistan,Gazni,1910,10.124166666666667,0.6958333333333331,1915.5,"Afghanistan, Gazni"
26,Afghanistan,Gazni,1920,10.040833333333335,0.6458333333333329,1925.5,"Afghanistan, Gazni"
27,Afghanistan,Gazni,1930,10.16666666666667,0.4941666666666663,1935.5,"Afghanistan, Gazni"
28,Afghanistan,Gazni,1940,10.623333333333337,0.4249999999999999,1945.5,"Afghanistan, Gazni"
29,Afghanistan,Gazni,1950,10.460833333333339,0.5708333333333333,1955.5,"Afghanistan, Gazni"
30,Afghanistan,Gazni,1960,10.262499999999994,0.5533333333333332,1965.5,"Afghanistan, Gazni"
31,Afghanistan,Gazni,1970,10.318333333333335,0.6733333333333333,1975.5,"Afghanistan, Gazni"
32,Afghanistan,Gazni,1980,10.94583333333333,0.6425,1985.5,"Afghanistan, Gazni"
33,Afghanistan,Gazni,1990,11.059166666666666,0.7141666666666662,1995.5,"Afghanistan, Gazni"
34,Afghanistan,Gazni,2000,11.560833333333342,0.6366666666666666,2005.5,"Afghanistan, Gazni"
35,Afghanistan,Gazni,2010,11.412121212121209,0.6151515151515152,2011.909090909091,"Afghanistan, Gazni"
36,Afghanistan,Herat,1900,13.86166666666667,0.9183333333333332,1905.5,"Afghanistan, Herat"
37,Afghanistan,Herat,1910,13.97,0.9266666666666663,1915.5,"Afghanistan, Herat"
38,Afghanistan,Herat,1920,13.873333333333335,0.8050000000000002,1925.5,"Afghanistan, Herat"
39,Afghanistan,Herat,1930,13.99666666666667,0.6708333333333332,1935.5,"Afghanistan, Herat"
40,Afghanistan,Herat,1940,14.333333333333332,0.5824999999999997,1945.5,"Afghanistan, Herat"
41,Afghanistan,Herat,1950,14.15,0.6033333333333333,1955.5,"Afghanistan, Herat"
42,Afghanistan,Herat,1960,14.309999999999997,0.5574999999999999,1965.5,"Afghanistan, Herat"
43,Afghanistan,Herat,1970,14.221666666666664,0.5433333333333333,1975.5,"Afghanistan, Herat"
44,Afghanistan,Herat,1980,14.831666666666669,0.6874999999999999,1985.5,"Afghanistan, Herat"
45,Afghanistan,Herat,1990,15.090833333333332,0.6574999999999999,1995.5,"Afghanistan, Herat"
46,Afghanistan,Herat,2000,15.737500000000004,0.7683333333333332,2005.5,"Afghanistan, Herat"
47,Afghanistan,Herat,2010,15.833333333333337,0.5848484848484848,2011.909090909091,"Afghanistan, Herat"
48,Afghanistan,Jalalabad,1900,13.925833333333328,0.7108333333333335,1905.5,"Afghanistan, Jalalabad"
49,Afghanistan,Jalalabad,1910,14.152499999999998,0.7458333333333331,1915.5,"Afghanistan, Jalalabad"
50,Afghanistan,Jalalabad,1920,14.054166666666669,0.6975,1925.5,"Afghanistan, Jalalabad"
51,Afghanistan,Jalalabad,1930,14.177500000000002,0.5383333333333333,1935.5,"Afghanistan, Jalalabad"
52,Afghanistan,Jalalabad,1940,14.601666666666663,0.4683333333333332,1945.5,"Afghanistan, Jalalabad"
53,Afghanistan,Jalalabad,1950,14.493333333333334,0.5416666666666666,1955.5,"Afghanistan, Jalalabad"
54,Afghanistan,Jalalabad,1960,14.27583333333333,0.5024999999999998,1965.5,"Afghanistan, Jalalabad"
55,Afghanistan,Jalalabad,1970,14.353333333333333,0.5949999999999995,1975.5,"Afghanistan, Jalalabad"
56,Afghanistan,Jalalabad,1980,14.983333333333325,0.6041666666666666,1985.5,"Afghanistan, Jalalabad"
57,Afghanistan,Jalalabad,1990,15.034999999999991,0.7708333333333331,1995.5,"Afghanistan, Jalalabad"
58,Afghanistan,Jalalabad,2000,15.525000000000002,0.6683333333333333,2005.5,"Afghanistan, Jalalabad"
59,Afghanistan,Jalalabad,2010,15.418181818181816,0.6696969696969697,2011.909090909091,"Afghanistan, Jalalabad"
60,Afghanistan,Kabul,1900,13.925833333333328,0.7108333333333335,1905.5,"Afghanistan, Kabul"
61,Afghanistan,Kabul,1910,14.152499999999998,0.7458333333333331,1915.5,"Afghanistan, Kabul"
62,Afghanistan,Kabul,1920,14.054166666666669,0.6975,1925.5,"Afghanistan, Kabul"
63,Afghanistan,Kabul,1930,14.177500000000002,0.5383333333333333,1935.5,"Afghanistan, Kabul"
64,Afghanistan,Kabul,1940,14.601666666666663,0.4683333333333332,1945.5,"Afghanistan, Kabul"
65,Afghanistan,Kabul,1950,14.493333333333334,0.5416666666666666,1955.5,"Afghanistan, Kabul"
66,Afghanistan,Kabul,1960,14.27583333333333,0.5024999999999998,1965.5,"Afghanistan, Kabul"
67,Afghanistan,Kabul,1970,14.353333333333333,0.5949999999999995,1975.5,"Afghanistan, Kabul"
68,Afghanistan,Kabul,1980,14.983333333333325,0.6041666666666666,1985.5,"Afghanistan, Kabul"
69,Afghanistan,Kabul,1990,15.034999999999991,0.7708333333333331,1995.5,"Afghanistan, Kabul"
70,Afghanistan,Kabul,2000,15.525000000000002,0.6683333333333333,2005.5,"Afghanistan, Kabul"
71,Afghanistan,Kabul,2010,15.418181818181816,0.6696969696969697,2011.909090909091,"Afghanistan, Kabul"
72,Afghanistan,Qandahar,1900,18.445,0.8425,1905.5,"Afghanistan, Qandahar"
73,Afghanistan,Qandahar,1910,18.515833333333337,0.765,1915.5,"Afghanistan, Qandahar"
74,Afghanistan,Qandahar,1920,18.47833333333332,0.7233333333333334,1925.5,"Afghanistan, Qandahar"
75,Afghanistan,Qandahar,1930,18.594166666666663,0.5483333333333332,1935.5,"Afghanistan, Qandahar"
76,Afghanistan,Qandahar,1940,18.949166666666667,0.5041666666666665,1945.5,"Afghanistan, Qandahar"
77,Afghanistan,Qandahar,1950,18.86083333333334,0.5275000000000001,1955.5,"Afghanistan, Qandahar"
78,Afghanistan,Qandahar,1960,18.706666666666667,0.6491666666666664,1965.5,"Afghanistan, Qandahar"
79,Afghanistan,Qandahar,1970,18.744166666666672,0.6483333333333331,1975.5,"Afghanistan, Qandahar"
80,Afghanistan,Qandahar,1980,19.287500000000005,0.6174999999999999,1985.5,"Afghanistan, Qandahar"
81,Afghanistan,Qandahar,1990,19.472500000000004,0.6333333333333334,1995.5,"Afghanistan, Qandahar"
82,Afghanistan,Qandahar,2000,20.067500000000006,0.6258333333333331,2005.5,"Afghanistan, Qandahar"
83,Afghanistan,Qandahar,2010,20.106060606060606,0.5121212121212123,2011.909090909091,"Afghanistan, Qandahar"
84,Afghanistan,Qunduz,1900,10.393333333333334,0.6866666666666669,1905.5,"Afghanistan, Qunduz"
85,Afghanistan,Qunduz,1910,10.670833333333333,0.7908333333333328,1915.5,"Afghanistan, Qunduz"
86,Afghanistan,Qunduz,1920,10.520833333333332,0.7124999999999996,1925.5,"Afghanistan, Qunduz"
87,Afghanistan,Qunduz,1930,10.624166666666667,0.6125,1935.5,"Afghanistan, Qunduz"
88,Afghanistan,Qunduz,1940,11.065833333333336,0.5541666666666665,1945.5,"Afghanistan, Qunduz"
89,Afghanistan,Qunduz,1950,10.9375,0.6183333333333333,1955.5,"Afghanistan, Qunduz"
90,Afghanistan,Qunduz,1960,10.814166666666669,0.5658333333333336,1965.5,"Afghanistan, Qunduz"
91,Afghanistan,Qunduz,1970,10.918333333333328,0.6133333333333333,1975.5,"Afghanistan, Qunduz"
92,Afghanistan,Qunduz,1980,11.498333333333333,0.5641666666666667,1985.5,"Afghanistan, Qunduz"
93,Afghanistan,Qunduz,1990,11.587499999999997,0.6466666666666667,1995.5,"Afghanistan, Qunduz"
94,Afghanistan,Qunduz,2000,12.087499999999999,0.6141666666666666,2005.5,"Afghanistan, Qunduz"
95,Afghanistan,Qunduz,2010,11.993939393939394,0.7060606060606059,2011.909090909091,"Afghanistan, Qunduz"
96,Albania,Durrës,1900,15.297499999999998,0.6941666666666667,1905.5,"Albania, Durrës"
97,Albania,Durrës,1910,15.468333333333332,0.5566666666666669,1915.5,"Albania, Durrës"
98,Albania,Durrës,1920,15.794166666666666,0.5133333333333332,1925.5,"Albania, Durrës"
99,Albania,Durrës,1930,15.654166666666663,0.5466666666666665,1935.5,"Albania, Durrës"
100,Albania,Durrës,1940,15.840833333333338,0.4874999999999996,1945.5,"Albania, Durrës"
101,Albania,Durrës,1950,15.882499999999997,0.3908333333333329,1955.5,"Albania, Durrës"
102,Albania,Durrës,1960,15.77416666666667,0.3499999999999998,1965.5,"Albania, Durrës"
103,Albania,Durrës,1970,15.44166666666667,0.31916666666666665,1975.5,"Albania, Durrës"
104,Albania,Durrës,1980,15.8525,0.338333333333333,1985.5,"Albania, Durrës"
105,Albania,Durrës,1990,16.11416666666666,0.37666666666666626,1995.5,"Albania, Durrës"
106,Albania,Durrës,2000,16.413333333333338,0.3674999999999998,2005.5,"Albania, Durrës"
107,Albania,Durrës,2010,16.793939393939397,0.49696969696969695,2011.909090909091,"Albania, Durrës"
108,Albania,Elbasan,1900,15.297499999999998,0.6941666666666667,1905.5,"Albania, Elbasan"
109,Albania,Elbasan,1910,15.468333333333332,0.5566666666666669,1915.5,"Albania, Elbasan"
110,Albania,Elbasan,1920,15.794166666666666,0.5133333333333332,1925.5,"Albania, Elbasan"
111,Albania,Elbasan,1930,15.654166666666663,0.5466666666666665,1935.5,"Albania, Elbasan"
112,Albania,Elbasan,1940,15.840833333333338,0.4874999999999996,1945.5,"Albania, Elbasan"
113,Albania,Elbasan,1950,15.882499999999997,0.3908333333333329,1955.5,"Albania, Elbasan"
114,Albania,Elbasan,1960,15.77416666666667,0.3499999999999998,1965.5,"Albania, Elbasan"
115,Albania,Elbasan,1970,15.44166666666667,0.31916666666666665,1975.5,"Albania, Elbasan"
116,Albania,Elbasan,1980,15.8525,0.338333333333333,1985.5,"Albania, Elbasan"
117,Albania,Elbasan,1990,16.11416666666666,0.37666666666666626,1995.5,"Albania, Elbasan"
118,Albania,Elbasan,2000,16.413333333333338,0.3674999999999998,2005.5,"Albania, Elbasan"
119,Albania,Elbasan,2010,16.793939393939397,0.49696969696969695,2011.909090909091,"Albania, Elbasan"
120,Albania,Tirana,1900,15.297499999999998,0.6941666666666667,1905.5,"Albania, Tirana"
121,Albania,Tirana,1910,15.468333333333332,0.5566666666666669,1915.5,"Albania, Tirana"
122,Albania,Tirana,1920,15.794166666666666,0.5133333333333332,1925.5,"Albania, Tirana"
123,Albania,Tirana,1930,15.654166666666663,0.5466666666666665,1935.5,"Albania, Tirana"
124,Albania,Tirana,1940,15.840833333333338,0.4874999999999996,1945.5,"Albania, Tirana"
125,Albania,Tirana,1950,15.882499999999997,0.3908333333333329,1955.5,"Albania, Tirana"
126,Albania,Tirana,1960,15.77416666666667,0.3499999999999998,1965.5,"Albania, Tirana"
127,Albania,Tirana,1970,15.44166666666667,0.31916666666666665,1975.5,"Albania, Tirana"
128,Albania,Tirana,1980,15.8525,0.338333333333333,1985.5,"Albania, Tirana"
129,Albania,Tirana,1990,16.11416666666666,0.37666666666666626,1995.5,"Albania, Tirana"
130,Albania,Tirana,2000,16.413333333333338,0.3674999999999998,2005.5,"Albania, Tirana"
131,Albania,Tirana,2010,16.793939393939397,0.49696969696969695,2011.909090909091,"Albania, Tirana"
132,Algeria,Algiers,1900,16.05,0.8791666666666665,1905.5,"Algeria, Algiers"
133,Algeria,Algiers,1910,16.09583333333334,0.6583333333333337,1915.5,"Algeria, Algiers"
134,Algeria,Algiers,1920,16.425,0.6083333333333332,1925.5,"Algeria, Algiers"
135,Algeria,Algiers,1930,16.48833333333333,0.5699999999999997,1935.5,"Algeria, Algiers"
136,Algeria,Algiers,1940,16.84583333333334,0.6366666666666667,1945.5,"Algeria, Algiers"
137,Algeria,Algiers,1950,16.562500000000007,0.49666666666666637,1955.5,"Algeria, Algiers"
138,Algeria,Algiers,1960,16.69166666666667,0.5483333333333336,1965.5,"Algeria, Algiers"
139,Algeria,Algiers,1970,16.157500000000002,0.4233333333333329,1975.5,"Algeria, Algiers"
140,Algeria,Algiers,1980,17.05666666666666,0.6375000000000001,1985.5,"Algeria, Algiers"
141,Algeria,Algiers,1990,17.24416666666667,0.42499999999999993,1995.5,"Algeria, Algiers"
142,Algeria,Algiers,2000,17.713333333333335,0.38416666666666655,2005.5,"Algeria, Algiers"
143,Algeria,Algiers,2010,17.8,0.44545454545454555,2011.909090909091,"Algeria, Algiers"
144,Algeria,Constantine,1900,14.519166666666662,0.7525,1905.5,"Algeria, Constantine"
145,Algeria,Constantine,1910,14.648333333333335,0.7008333333333332,1915.5,"Algeria, Constantine"
146,Algeria,Constantine,1920,14.965833333333329,0.5583333333333331,1925.5,"Algeria, Constantine"
147,Algeria,Constantine,1930,15.004166666666666,0.5466666666666669,1935.5,"Algeria, Constantine"
148,Algeria,Constantine,1940,15.375833333333334,0.5274999999999996,1945.5,"Algeria, Constantine"
149,Algeria,Constantine,1950,15.096666666666668,0.46916666666666657,1955.5,"Algeria, Constantine"
150,Algeria,Constantine,1960,15.214166666666667,0.5174999999999997,1965.5,"Algeria, Constantine"
151,Algeria,Constantine,1970,14.65666666666667,0.433333333333333,1975.5,"Algeria, Constantine"
152,Algeria,Constantine,1980,15.529999999999996,0.5891666666666666,1985.5,"Algeria, Constantine"
153,Algeria,Constantine,1990,15.794166666666664,0.41916666666666624,1995.5,"Algeria, Constantine"
154,Algeria,Constantine,2000,16.22666666666666,0.3516666666666665,2005.5,"Algeria, Constantine"
155,Algeria,Constantine,2010,16.25151515151515,0.40909090909090917,2011.909090909091,"Algeria, Constantine"
156,Algeria,Médéa,1900,16.591666666666665,0.7849999999999999,1905.5,"Algeria, Médéa"
157,Algeria,Médéa,1910,16.54333333333334,0.6408333333333335,1915.5,"Algeria, Médéa"
158,Algeria,Médéa,1920,16.90833333333333,0.5716666666666668,1925.5,"Algeria, Médéa"
159,Algeria,Médéa,1930,16.923333333333332,0.49999999999999983,1935.5,"Algeria, Médéa"
160,Algeria,Médéa,1940,17.31166666666666,0.5691666666666665,1945.5,"Algeria, Médéa"
161,Algeria,Médéa,1950,17.05583333333333,0.45916666666666656,1955.5,"Algeria, Médéa"
162,Algeria,Médéa,1960,17.168333333333333,0.5349999999999998,1965.5,"Algeria, Médéa"
163,Algeria,Médéa,1970,16.599999999999994,0.5224999999999997,1975.5,"Algeria, Médéa"
164,Algeria,Médéa,1980,17.546666666666667,0.5508333333333332,1985.5,"Algeria, Médéa"
165,Algeria,Médéa,1990,17.70916666666667,0.4491666666666666,1995.5,"Algeria, Médéa"
166,Algeria,Médéa,2000,18.1475,0.4449999999999998,2005.5,"Algeria, Médéa"
167,Algeria,Médéa,2010,18.215151515151515,0.5151515151515151,2011.909090909091,"Algeria, Médéa"
168,Algeria,Wahran,1900,17.237500000000004,0.6008333333333334,1905.5,"Algeria, Wahran"
169,Algeria,Wahran,1910,17.1975,0.6008333333333333,1915.5,"Algeria, Wahran"
170,Algeria,Wahran,1920,17.58416666666667,0.5416666666666666,1925.5,"Algeria, Wahran"
171,Algeria,Wahran,1930,17.558333333333334,0.490833333333333,1935.5,"Algeria, Wahran"
172,Algeria,Wahran,1940,17.918333333333333,0.48999999999999994,1945.5,"Algeria, Wahran"
173,Algeria,Wahran,1950,17.735000000000003,0.3783333333333332,1955.5,"Algeria, Wahran"
174,Algeria,Wahran,1960,17.819166666666668,0.4391666666666664,1965.5,"Algeria, Wahran"
175,Algeria,Wahran,1970,17.27583333333333,0.39749999999999996,1975.5,"Algeria, Wahran"
176,Algeria,Wahran,1980,18.203333333333337,0.40416666666666656,1985.5,"Algeria, Wahran"
177,Algeria,Wahran,1990,18.290000000000006,0.3633333333333332,1995.5,"Algeria, Wahran"
178,Algeria,Wahran,2000,18.715,0.36916666666666664,2005.5,"Algeria, Wahran"
179,Algeria,Wahran,2010,18.72727272727273,0.4151515151515152,2011.909090909091,"Algeria, Wahran"
180,Algeria,Warqla,1900,22.59416666666667,0.8674999999999999,1905.5,"Algeria, Warqla"
181,Algeria,Warqla,1910,22.766666666666662,0.8758333333333331,1915.5,"Algeria, Warqla"
182,Algeria,Warqla,1920,22.995833333333323,0.7775,1925.5,"Algeria, Warqla"
183,Algeria,Warqla,1930,23.119166666666676,0.5858333333333334,1935.5,"Algeria, Warqla"
184,Algeria,Warqla,1940,23.334999999999997,0.6133333333333333,1945.5,"Algeria, Warqla"
185,Algeria,Warqla,1950,23.20916666666666,0.5549999999999998,1955.5,"Algeria, Warqla"
186,Algeria,Warqla,1960,23.200833333333332,0.47749999999999954,1965.5,"Algeria, Warqla"
187,Algeria,Warqla,1970,22.79333333333334,0.48916666666666614,1975.5,"Algeria, Warqla"
188,Algeria,Warqla,1980,23.585,0.42583333333333306,1985.5,"Algeria, Warqla"
189,Algeria,Warqla,1990,23.7,0.41166666666666624,1995.5,"Algeria, Warqla"
190,Algeria,Warqla,2000,24.404999999999998,0.39583333333333315,2005.5,"Algeria, Warqla"
191,Algeria,Warqla,2010,24.554545454545455,0.4272727272727273,2011.909090909091,"Algeria, Warqla"
192,Angola,Benguela,1900,22.81416666666667,0.961666666666667,1905.5,"Angola, Benguela"
193,Angola,Benguela,1910,22.910000000000004,0.8675000000000002,1915.5,"Angola, Benguela"
194,Angola,Benguela,1920,23.18583333333334,0.895,1925.5,"Angola, Benguela"
195,Angola,Benguela,1930,23.1925,0.9383333333333332,1935.5,"Angola, Benguela"
196,Angola,Benguela,1940,23.30499999999999,0.9658333333333332,1945.5,"Angola, Benguela"
197,Angola,Benguela,1950,23.19333333333333,0.6616666666666664,1955.5,"Angola, Benguela"
198,Angola,Benguela,1960,23.29083333333332,0.5749999999999998,1965.5,"Angola, Benguela"
199,Angola,Benguela,1970,23.268333333333338,0.6716666666666667,1975.5,"Angola, Benguela"
200,Angola,Benguela,1980,23.52999999999999,0.7383333333333336,1985.5,"Angola, Benguela"
201,Angola,Benguela,1990,23.79083333333333,0.7375000000000002,1995.5,"Angola, Benguela"
202,Angola,Benguela,2000,23.948333333333345,1.0158333333333331,2005.5,"Angola, Benguela"
203,Angola,Benguela,2010,23.872727272727275,1.0242424242424242,2011.909090909091,"Angola, Benguela"
204,Angola,Huambo,1900,19.419999999999998,0.9533333333333339,1905.5,"Angola, Huambo"
205,Angola,Huambo,1910,19.5675,0.8866666666666667,1915.5,"Angola, Huambo"
206,Angola,Huambo,1920,19.852500000000003,0.9108333333333333,1925.5,"Angola, Huambo"
207,Angola,Huambo,1930,19.752499999999998,0.8841666666666664,1935.5,"Angola, Huambo"
208,Angola,Huambo,1940,19.93000000000001,0.8924999999999996,1945.5,"Angola, Huambo"
209,Angola,Huambo,1950,19.835833333333337,0.5650000000000001,1955.5,"Angola, Huambo"
210,Angola,Huambo,1960,19.936666666666667,0.5108333333333331,1965.5,"Angola, Huambo"
211,Angola,Huambo,1970,19.894999999999992,0.6383333333333338,1975.5,"Angola, Huambo"
212,Angola,Huambo,1980,20.21583333333333,0.7150000000000001,1985.5,"Angola, Huambo"
213,Angola,Huambo,1990,20.47416666666667,0.7016666666666664,1995.5,"Angola, Huambo"
214,Angola,Huambo,2000,20.593333333333327,1.0283333333333333,2005.5,"Angola, Huambo"
215,Angola,Huambo,2010,20.187878787878788,1.0969696969696972,2011.909090909091,"Angola, Huambo"
216,Angola,Kuito,1900,18.863333333333333,0.9208333333333332,1905.5,"Angola, Kuito"
217,Angola,Kuito,1910,19.010000000000005,0.7958333333333333,1915.5,"Angola, Kuito"
218,Angola,Kuito,1920,19.26333333333333,0.8149999999999996,1925.5,"Angola, Kuito"
219,Angola,Kuito,1930,19.197499999999994,0.8025000000000003,1935.5,"Angola, Kuito"
220,Angola,Kuito,1940,19.376666666666676,0.7800000000000001,1945.5,"Angola, Kuito"
221,Angola,Kuito,1950,19.22916666666666,0.5299999999999999,1955.5,"Angola, Kuito"
222,Angola,Kuito,1960,19.38833333333334,0.4291666666666665,1965.5,"Angola, Kuito"
223,Angola,Kuito,1970,19.333333333333332,0.5141666666666668,1975.5,"Angola, Kuito"
224,Angola,Kuito,1980,19.64250000000001,0.6675000000000001,1985.5,"Angola, Kuito"
225,Angola,Kuito,1990,19.887500000000014,0.6500000000000004,1995.5,"Angola, Kuito"
226,Angola,Kuito,2000,19.99916666666666,0.9624999999999998,2005.5,"Angola, Kuito"
227,Angola,Kuito,2010,19.66363636363636,1.0030303030303034,2011.909090909091,"Angola, Kuito"
228,Angola,Lobito,1900,22.81416666666667,0.961666666666667,1905.5,"Angola, Lobito"
229,Angola,Lobito,1910,22.910000000000004,0.8675000000000002,1915.5,"Angola, Lobito"
230,Angola,Lobito,1920,23.18583333333334,0.895,1925.5,"Angola, Lobito"
231,Angola,Lobito,1930,23.1925,0.9383333333333332,1935.5,"Angola, Lobito"
232,Angola,Lobito,1940,23.30499999999999,0.9658333333333332,1945.5,"Angola, Lobito"
233,Angola,Lobito,1950,23.19333333333333,0.6616666666666664,1955.5,"Angola, Lobito"
234,Angola,Lobito,1960,23.29083333333332,0.5749999999999998,1965.5,"Angola, Lobito"
235,Angola,Lobito,1970,23.268333333333338,0.6716666666666667,1975.5,"Angola, Lobito"
236,Angola,Lobito,1980,23.52999999999999,0.7383333333333336,1985.5,"Angola, Lobito"
237,Angola,Lobito,1990,23.79083333333333,0.7375000000000002,1995.5,"Angola, Lobito"
238,Angola,Lobito,2000,23.948333333333345,1.0158333333333331,2005.5,"Angola, Lobito"
239,Angola,Lobito,2010,23.872727272727275,1.0242424242424242,2011.909090909091,"Angola, Lobito"
240,Angola,Luanda,1900,23.346666666666675,0.8883333333333332,1905.5,"Angola, Luanda"
241,Angola,Luanda,1910,23.419166666666662,0.6300000000000003,1915.5,"Angola, Luanda"
242,Angola,Luanda,1920,23.667499999999997,0.6491666666666668,1925.5,"Angola, Luanda"
243,Angola,Luanda,1930,23.75999999999999,0.8058333333333335,1935.5,"Angola, Luanda"
244,Angola,Luanda,1940,23.909999999999993,0.5666666666666664,1945.5,"Angola, Luanda"
245,Angola,Luanda,1950,23.690833333333316,0.45583333333333276,1955.5,"Angola, Luanda"
246,Angola,Luanda,1960,23.8,0.33999999999999964,1965.5,"Angola, Luanda"
247,Angola,Luanda,1970,23.814166666666665,0.4566666666666662,1975.5,"Angola, Luanda"
248,Angola,Luanda,1980,24.008333333333347,0.63,1985.5,"Angola, Luanda"
249,Angola,Luanda,1990,24.268333333333317,0.6075000000000005,1995.5,"Angola, Luanda"
250,Angola,Luanda,2000,24.4125,0.9691666666666663,2005.5,"Angola, Luanda"
251,Angola,Luanda,2010,24.278787878787877,0.9484848484848484,2011.909090909091,"Angola, Luanda"
252,Angola,Lubango,1900,21.029166666666658,1.0066666666666666,1905.5,"Angola, Lubango"
253,Angola,Lubango,1910,21.18083333333333,1.0108333333333335,1915.5,"Angola, Lubango"
254,Angola,Lubango,1920,21.495000000000008,1.029166666666667,1925.5,"Angola, Lubango"
255,Angola,Lubango,1930,21.354999999999993,1.000833333333333,1935.5,"Angola, Lubango"
256,Angola,Lubango,1940,21.546666666666663,1.1225,1945.5,"Angola, Lubango"
257,Angola,Lubango,1950,21.45999999999999,0.7541666666666663,1955.5,"Angola, Lubango"
258,Angola,Lubango,1960,21.534166666666682,0.7599999999999998,1965.5,"Angola, Lubango"
259,Angola,Lubango,1970,21.517499999999995,0.8608333333333333,1975.5,"Angola, Lubango"
260,Angola,Lubango,1980,21.837499999999995,0.7891666666666666,1985.5,"Angola, Lubango"
261,Angola,Lubango,1990,22.095000000000006,0.7824999999999999,1995.5,"Angola, Lubango"
262,Angola,Lubango,2000,22.24749999999999,1.07,2005.5,"Angola, Lubango"
263,Angola,Lubango,2010,21.760606060606055,1.1575757575757575,2011.909090909091,"Angola, Lubango"
264,Argentina,Bahia Blanca,1900,14.894999999999994,0.8299999999999997,1905.5,"Argentina, Bahia Blanca"
265,Argentina,Bahia Blanca,1910,14.996666666666668,0.6808333333333335,1915.5,"Argentina, Bahia Blanca"
266,Argentina,Bahia Blanca,1920,14.908333333333331,0.6583333333333331,1925.5,"Argentina, Bahia Blanca"
267,Argentina,Bahia Blanca,1930,15.065833333333332,0.4066666666666663,1935.5,"Argentina, Bahia Blanca"
268,Argentina,Bahia Blanca,1940,15.347500000000002,0.3824999999999997,1945.5,"Argentina, Bahia Blanca"
269,Argentina,Bahia Blanca,1950,15.215000000000002,0.42000000000000004,1955.5,"Argentina, Bahia Blanca"
270,Argentina,Bahia Blanca,1960,15.440833333333329,0.4174999999999997,1965.5,"Argentina, Bahia Blanca"
271,Argentina,Bahia Blanca,1970,15.354166666666663,0.4166666666666664,1975.5,"Argentina, Bahia Blanca"
272,Argentina,Bahia Blanca,1980,15.485833333333328,0.4558333333333332,1985.5,"Argentina, Bahia Blanca"
273,Argentina,Bahia Blanca,1990,15.719166666666665,0.3949999999999997,1995.5,"Argentina, Bahia Blanca"
274,Argentina,Bahia Blanca,2000,15.864999999999997,0.4883333333333332,2005.5,"Argentina, Bahia Blanca"
275,Argentina,Bahia Blanca,2010,15.784848484848487,0.4454545454545454,2011.909090909091,"Argentina, Bahia Blanca"
276,Argentina,Catamarca,1900,18.375,0.771666666666667,1905.5,"Argentina, Catamarca"
277,Argentina,Catamarca,1910,18.569999999999997,0.7250000000000001,1915.5,"Argentina, Catamarca"
278,Argentina,Catamarca,1920,18.314166666666658,0.6641666666666667,1925.5,"Argentina, Catamarca"
